AD_num,reported,candidate,party,votes,scrape_time
AD   39,97.98%,William David Shanahan,(Republican),4603,2025-11-05_01:52:09.711009
AD   39,97.98%,Susan M. Silverman,(Republican),4497,2025-11-05_01:52:09.711009
AD   39,97.98%,Thomas D. Barra,(Republican),3912,2025-11-05_01:52:09.711009
AD   39,97.98%,William David Shanahan,(Conservative),528,2025-11-05_01:52:09.711009
AD   39,97.98%,Susan M. Silverman,(Conservative),528,2025-11-05_01:52:09.711009
AD   39,97.98%,Thomas D. Barra,(Conservative),448,2025-11-05_01:52:09.711009
AD   39,97.98%,WRITE-IN,,103,2025-11-05_01:52:09.711009
AD   40,97.98%,Sheridan C. Chu,(Democratic),8690,2025-11-05_01:52:09.711009
AD   40,97.98%,Indira D. Khan,(Democratic),6827,2025-11-05_01:52:09.711009
AD   40,97.98%,Oma D. Phillips,(Democratic),6643,2025-11-05_01:52:09.711009
AD   40,97.98%,William David Shanahan,(Republican),5451,2025-11-05_01:52:09.711009
AD   40,97.98%,Susan M. Silverman,(Republican),5428,2025-11-05_01:52:09.711009
AD   40,97.98%,Thomas D. Barra,(Republican),4894,2025-11-05_01:52:09.711009
AD   40,97.98%,William David Shanahan,(Conservative),557,2025-11-05_01:52:09.711009
AD   40,97.98%,Susan M. Silverman,(Conservative),581,2025-11-05_01:52:09.711009
AD   40,97.98%,Thomas D. Barra,(Conservative),549,2025-11-05_01:52:09.711009
AD   40,97.98%,WRITE-IN,,49,2025-11-05_01:52:09.711009
Total,,Sheridan C. Chu,(Democratic),272698,2025-11-05_01:52:09.711009
Total,,Indira D. Khan,(Democratic),250279,2025-11-05_01:52:09.711009
Total,,Oma D. Phillips,(Democratic),240466,2025-11-05_01:52:09.711009
Total,,William David Shanahan,(Republican),114424,2025-11-05_01:52:09.711009
Total,,Susan M. Silverman,(Republican),114214,2025-11-05_01:52:09.711009
Total,,Thomas D. Barra,(Republican),101240,2025-11-05_01:52:09.711009
Total,,William David Shanahan,(Conservative),13356,2025-11-05_01:52:09.711009
Total,,Susan M. Silverman,(Conservative),13635,2025-11-05_01:52:09.711009
Total,,Thomas D. Barra,(Conservative),12267,2025-11-05_01:52:09.711009
Total,,WRITE-IN,,1836,2025-11-05_01:52:09.711009
