ed_clean,YES,NO,reported,ad,ed,percentage,passed
46004,731,919,99.00%,46,4,44.303030303030305,FALSE
46005,810,930,99.00%,46,5,46.55172413793103,FALSE
46006,713,1266,99.00%,46,6,36.028297119757454,FALSE
46007,906,1044,99.00%,46,7,46.46153846153846,FALSE
46008,748,765,99.00%,46,8,49.43820224719101,FALSE
46009,939,977,99.00%,46,9,49.00835073068894,FALSE
46010,954,859,99.00%,46,10,52.619966905681196,TRUE
46011,608,635,99.00%,46,11,48.91391794046661,FALSE
46012,1043,1505,99.00%,46,12,40.934065934065934,FALSE
46013,1046,1213,99.00%,46,13,46.30367419212041,FALSE
46014,1019,1071,99.00%,46,14,48.75598086124402,FALSE
46015,753,897,99.00%,46,15,45.63636363636363,FALSE
46016,955,799,99.00%,46,16,54.44697833523375,TRUE
46017,794,596,99.00%,46,17,57.122302158273385,TRUE
46018,770,724,99.00%,46,18,51.53949129852744,TRUE
46019,852,1286,99.00%,46,19,39.85032740879326,FALSE
46020,945,1291,99.00%,46,20,42.26296958855099,FALSE
46021,194,147,99.00%,46,21,56.89149560117303,TRUE
46022,705,842,99.00%,46,22,45.57207498383969,FALSE
46023,526,1074,99.00%,46,23,32.875,FALSE
46024,388,1103,99.00%,46,24,26.02280348759222,FALSE
46025,365,1028,99.00%,46,25,26.202440775305096,FALSE
46026,567,1186,99.00%,46,26,32.34455219623503,FALSE
46027,858,1017,99.00%,46,27,45.76,FALSE
46028,398,931,99.00%,46,28,29.947328818660644,FALSE
46029,127,154,99.00%,46,29,45.195729537366546,FALSE
46030,111,142,99.00%,46,30,43.873517786561266,FALSE
46031,324,286,99.00%,46,31,53.11475409836065,TRUE
46032,164,168,99.00%,46,32,49.39759036144578,FALSE
46033,83,102,99.00%,46,33,44.86486486486487,FALSE
46034,348,429,99.00%,46,34,44.78764478764479,FALSE
46035,187,341,99.00%,46,35,35.41666666666667,FALSE
46036,357,631,99.00%,46,36,36.1336032388664,FALSE
46037,0,0,99.00%,46,37,NA,FALSE
46038,474,559,99.00%,46,38,45.88576960309778,FALSE
46039,441,661,99.00%,46,39,40.01814882032668,FALSE
46040,452,991,99.00%,46,40,31.323631323631325,FALSE
46041,530,243,99.00%,46,41,68.5640362225097,TRUE
46042,399,157,99.00%,46,42,71.76258992805755,TRUE
46043,412,158,99.00%,46,43,72.28070175438597,TRUE
46044,359,202,99.00%,46,44,63.992869875222816,TRUE
46045,362,133,99.00%,46,45,73.13131313131314,TRUE
46046,400,222,99.00%,46,46,64.30868167202573,TRUE
46047,635,231,99.00%,46,47,73.3256351039261,TRUE
46048,447,206,99.00%,46,48,68.45329249617151,TRUE
46049,163,132,99.00%,46,49,55.254237288135585,TRUE
46050,505,164,99.00%,46,50,75.48579970104635,TRUE
46051,341,107,99.00%,46,51,76.11607142857143,TRUE
46052,385,192,99.00%,46,52,66.72443674176776,TRUE
46053,702,466,99.00%,46,53,60.1027397260274,TRUE
46054,218,490,99.00%,46,54,30.7909604519774,FALSE
46055,403,625,99.00%,46,55,39.202334630350194,FALSE
46056,501,963,99.00%,46,56,34.22131147540984,FALSE
46057,70,146,60.00%,46,57,32.407407407407405,FALSE
46058,296,518,99.00%,46,58,36.36363636363637,FALSE
46059,242,715,99.00%,46,59,25.287356321839084,FALSE
46060,218,503,99.00%,46,60,30.235783633841883,FALSE
46061,692,945,99.00%,46,61,42.27244960293219,FALSE
46062,245,352,80.00%,46,62,41.038525963149084,FALSE
46063,180,313,80.00%,46,63,36.511156186612574,FALSE
46064,233,506,99.00%,46,64,31.52909336941813,FALSE
46065,277,506,99.00%,46,65,35.37675606641124,FALSE
46066,306,561,99.00%,46,66,35.294117647058826,FALSE
46067,273,223,99.00%,46,67,55.04032258064516,TRUE
46068,457,362,99.00%,46,68,55.7997557997558,TRUE
46069,325,259,99.00%,46,69,55.650684931506845,TRUE
46070,460,384,99.00%,46,70,54.502369668246445,TRUE
46071,675,440,99.00%,46,71,60.53811659192825,TRUE
46072,0,0,99.00%,46,72,NA,FALSE
46073,288,537,99.00%,46,73,34.909090909090914,FALSE
46074,0,0,99.00%,46,74,NA,FALSE
46075,0,0,99.00%,46,75,NA,FALSE
46076,0,0,99.00%,46,76,NA,FALSE
46077,0,0,99.00%,46,77,NA,FALSE
46078,0,0,99.00%,46,78,NA,FALSE
47001,283,398,99.00%,47,1,41.55653450807636,FALSE
47002,707,875,99.00%,47,2,44.690265486725664,FALSE
47003,251,455,99.00%,47,3,35.552407932011334,FALSE
47004,424,509,99.00%,47,4,45.444801714898176,FALSE
47005,639,714,99.00%,47,5,47.22838137472284,FALSE
47006,241,227,99.00%,47,6,51.49572649572649,TRUE
47007,394,541,99.00%,47,7,42.13903743315508,FALSE
47008,306,237,99.00%,47,8,56.353591160220994,TRUE
47009,425,483,99.00%,47,9,46.80616740088105,FALSE
47010,515,245,99.00%,47,10,67.76315789473685,TRUE
47011,447,518,99.00%,47,11,46.32124352331606,FALSE
47012,686,617,99.00%,47,12,52.64773599386032,TRUE
47013,256,289,87.50%,47,13,46.972477064220186,FALSE
47014,493,617,87.50%,47,14,44.414414414414416,FALSE
47015,213,229,99.00%,47,15,48.19004524886878,FALSE
47016,276,337,99.00%,47,16,45.02446982055465,FALSE
47017,83,41,99.00%,47,17,66.93548387096774,TRUE
47018,132,156,99.00%,47,18,45.83333333333333,FALSE
47019,331,385,99.00%,47,19,46.229050279329606,FALSE
47020,574,628,99.00%,47,20,47.75374376039934,FALSE
47021,430,457,99.00%,47,21,48.47801578354002,FALSE
47022,315,482,99.00%,47,22,39.52321204516939,FALSE
47023,626,553,99.00%,47,23,53.09584393553859,TRUE
47024,403,373,99.00%,47,24,51.932989690721655,TRUE
47025,419,492,99.00%,47,25,45.99341383095499,FALSE
47026,442,589,85.71%,47,26,42.8709990300679,FALSE
47027,452,654,85.71%,47,27,40.86799276672694,FALSE
47028,129,265,85.71%,47,28,32.74111675126903,FALSE
47029,335,428,85.71%,47,29,43.90563564875492,FALSE
47030,321,398,99.00%,47,30,44.645340751043115,FALSE
47031,103,142,99.00%,47,31,42.04081632653061,FALSE
47032,300,426,99.00%,47,32,41.32231404958678,FALSE
47033,435,629,87.50%,47,33,40.883458646616546,FALSE
47034,577,487,87.50%,47,34,54.22932330827067,TRUE
47035,440,512,99.00%,47,35,46.21848739495798,FALSE
47036,389,550,99.00%,47,36,41.42705005324814,FALSE
47037,361,480,99.00%,47,37,42.92508917954816,FALSE
47038,421,429,99.00%,47,38,49.529411764705884,FALSE
47039,358,449,99.00%,47,39,44.36183395291202,FALSE
47040,125,139,99.00%,47,40,47.34848484848485,FALSE
47041,147,216,99.00%,47,41,40.49586776859504,FALSE
47042,423,161,99.00%,47,42,72.43150684931507,TRUE
47043,548,820,99.00%,47,43,40.058479532163744,FALSE
47044,580,819,99.00%,47,44,41.45818441744103,FALSE
47045,564,964,99.00%,47,45,36.910994764397905,FALSE
47046,416,563,99.00%,47,46,42.492339121552604,FALSE
47047,618,640,99.00%,47,47,49.12559618441971,FALSE
47048,113,162,99.00%,47,48,41.090909090909086,FALSE
47049,530,725,99.00%,47,49,42.23107569721115,FALSE
47050,570,998,99.00%,47,50,36.35204081632653,FALSE
47051,55,111,99.00%,47,51,33.13253012048193,FALSE
47052,232,326,99.00%,47,52,41.57706093189964,FALSE
47053,378,356,99.00%,47,53,51.49863760217984,TRUE
47054,378,554,99.00%,47,54,40.557939914163086,FALSE
47055,54,59,99.00%,47,55,47.78761061946903,FALSE
47056,49,76,99.00%,47,56,39.2,FALSE
47057,0,0,99.00%,47,57,NA,FALSE
48001,151,221,99.00%,48,1,40.59139784946236,FALSE
48002,376,856,99.00%,48,2,30.519480519480517,FALSE
48003,265,887,99.00%,48,3,23.00347222222222,FALSE
48004,448,1039,99.00%,48,4,30.12777404169469,FALSE
48005,279,514,99.00%,48,5,35.182849936948294,FALSE
48006,650,1326,99.00%,48,6,32.89473684210527,FALSE
48007,372,1436,99.00%,48,7,20.575221238938052,FALSE
48008,397,902,99.00%,48,8,30.56197074672825,FALSE
48009,378,881,99.00%,48,9,30.023828435266086,FALSE
48010,501,1180,99.00%,48,10,29.803688280785245,FALSE
48011,141,522,99.00%,48,11,21.266968325791854,FALSE
48012,179,748,99.00%,48,12,19.30960086299892,FALSE
48013,349,1082,99.00%,48,13,24.388539482879107,FALSE
48014,284,414,99.00%,48,14,40.68767908309456,FALSE
48015,654,1164,99.00%,48,15,35.973597359735976,FALSE
48016,490,985,99.00%,48,16,33.220338983050844,FALSE
48017,9,21,99.00%,48,17,30,FALSE
48018,201,342,99.00%,48,18,37.01657458563536,FALSE
48019,493,889,99.00%,48,19,35.67293777134587,FALSE
48020,381,810,99.00%,48,20,31.98992443324937,FALSE
48021,213,218,99.00%,48,21,49.419953596287705,FALSE
48022,45,273,99.00%,48,22,14.150943396226415,FALSE
48023,442,950,80.00%,48,23,31.752873563218394,FALSE
48024,606,597,99.00%,48,24,50.374064837905244,TRUE
48025,511,1218,99.00%,48,25,29.554655870445345,FALSE
48026,258,1649,99.00%,48,26,13.529103303618248,FALSE
48027,198,963,99.00%,48,27,17.05426356589147,FALSE
48028,314,868,99.00%,48,28,26.56514382402707,FALSE
48029,292,1189,99.00%,48,29,19.716407832545578,FALSE
48030,229,1252,99.00%,48,30,15.462525320729236,FALSE
48031,53,129,99.00%,48,31,29.120879120879124,FALSE
48032,117,1113,99.00%,48,32,9.512195121951219,FALSE
48033,345,1021,99.00%,48,33,25.25622254758419,FALSE
48034,175,698,99.00%,48,34,20.04581901489118,FALSE
48035,334,1171,99.00%,48,35,22.19269102990033,FALSE
48036,359,553,99.00%,48,36,39.364035087719294,FALSE
48037,268,713,99.00%,48,37,27.3190621814475,FALSE
48038,453,1656,99.00%,48,38,21.47937411095306,FALSE
48039,438,1170,99.00%,48,39,27.238805970149254,FALSE
48040,471,1484,99.00%,48,40,24.092071611253196,FALSE
48041,341,1354,99.00%,48,41,20.117994100294986,FALSE
48042,306,1269,99.00%,48,42,19.428571428571427,FALSE
48043,310,1039,99.00%,48,43,22.97998517420311,FALSE
48044,263,950,99.00%,48,44,21.681780708985983,FALSE
48045,347,886,99.00%,48,45,28.142741281427412,FALSE
48046,398,1032,99.00%,48,46,27.83216783216783,FALSE
48047,392,1133,99.00%,48,47,25.704918032786882,FALSE
48048,536,1390,99.00%,48,48,27.82969885773624,FALSE
48049,328,955,99.00%,48,49,25.565081839438815,FALSE
48050,248,696,99.00%,48,50,26.27118644067797,FALSE
48051,313,1082,99.00%,48,51,22.43727598566308,FALSE
48052,273,685,99.00%,48,52,28.49686847599165,FALSE
48053,0,0,99.00%,48,53,NA,FALSE
49001,353,348,99.00%,49,1,50.35663338088445,TRUE
49002,37,58,99.00%,49,2,38.94736842105263,FALSE
49003,33,63,99.00%,49,3,34.375,FALSE
49004,286,216,99.00%,49,4,56.97211155378486,TRUE
49005,185,168,99.00%,49,5,52.40793201133145,TRUE
49006,345,203,99.00%,49,6,62.95620437956204,TRUE
49007,264,279,99.00%,49,7,48.61878453038674,FALSE
49008,343,252,99.00%,49,8,57.647058823529406,TRUE
49009,308,269,99.00%,49,9,53.379549393414216,TRUE
49010,311,214,99.00%,49,10,59.238095238095234,TRUE
49011,299,278,99.00%,49,11,51.81975736568457,TRUE
49012,332,225,99.00%,49,12,59.60502692998204,TRUE
49013,53,38,99.00%,49,13,58.24175824175825,TRUE
49014,181,175,99.00%,49,14,50.84269662921348,TRUE
49015,367,329,99.00%,49,15,52.72988505747126,TRUE
49016,497,391,99.00%,49,16,55.968468468468465,TRUE
49017,637,624,99.00%,49,17,50.51546391752577,TRUE
49018,512,513,99.00%,49,18,49.951219512195124,FALSE
49019,391,319,99.00%,49,19,55.07042253521127,TRUE
49020,190,313,99.00%,49,20,37.77335984095427,FALSE
49021,284,375,99.00%,49,21,43.09559939301973,FALSE
49022,254,305,99.00%,49,22,45.43828264758497,FALSE
49023,139,135,50.00%,49,23,50.72992700729927,TRUE
49024,440,471,99.00%,49,24,48.298572996706916,FALSE
49025,163,174,50.00%,49,25,48.367952522255194,FALSE
49026,436,467,99.00%,49,26,48.28349944629014,FALSE
49027,454,573,99.00%,49,27,44.206426484907496,FALSE
49028,341,425,99.00%,49,28,44.516971279373365,FALSE
49029,318,307,99.00%,49,29,50.88,TRUE
49030,495,546,99.00%,49,30,47.55043227665706,FALSE
49031,469,542,99.00%,49,31,46.38971315529179,FALSE
49032,401,644,99.00%,49,32,38.37320574162679,FALSE
49033,527,731,99.00%,49,33,41.891891891891895,FALSE
49034,299,299,99.00%,49,34,50,FALSE
49035,490,791,99.00%,49,35,38.25136612021858,FALSE
49036,406,850,99.00%,49,36,32.324840764331206,FALSE
49037,510,841,99.00%,49,37,37.74981495188749,FALSE
49038,372,296,99.00%,49,38,55.688622754491014,TRUE
49039,659,753,99.00%,49,39,46.671388101983005,FALSE
49040,420,727,99.00%,49,40,36.61726242371404,FALSE
49041,706,1066,99.00%,49,41,39.841986455981946,FALSE
49042,393,473,99.00%,49,42,45.381062355658194,FALSE
49043,448,473,99.00%,49,43,48.642779587404995,FALSE
49044,181,174,99.00%,49,44,50.985915492957744,TRUE
49045,193,178,99.00%,49,45,52.02156334231805,TRUE
49046,15,0,99.00%,49,46,100,TRUE
49047,354,345,99.00%,49,47,50.64377682403433,TRUE
49048,75,165,99.00%,49,48,31.25,FALSE
49049,160,125,99.00%,49,49,56.14035087719298,TRUE
49050,103,127,50.00%,49,50,44.78260869565218,FALSE
49051,294,348,99.00%,49,51,45.794392523364486,FALSE
49052,161,170,99.00%,49,52,48.6404833836858,FALSE
49053,0,0,99.00%,49,53,NA,FALSE
49054,0,0,99.00%,49,54,NA,FALSE
49055,0,0,99.00%,49,55,NA,FALSE
50001,2034,976,87.50%,50,1,67.5747508305648,TRUE
50002,1440,853,87.50%,50,2,62.799825556040126,TRUE
50003,1494,897,87.50%,50,3,62.484316185696365,TRUE
50004,1222,752,87.50%,50,4,61.904761904761905,TRUE
50005,1221,734,87.50%,50,5,62.455242966751925,TRUE
50006,898,638,87.50%,50,6,58.463541666666664,TRUE
50007,1062,549,87.50%,50,7,65.92178770949721,TRUE
50008,1797,1065,99.00%,50,8,62.78825995807128,TRUE
50009,834,355,99.00%,50,9,70.14297729184187,TRUE
50010,689,409,99.00%,50,10,62.75045537340619,TRUE
50011,1036,633,99.00%,50,11,62.07309766327141,TRUE
50012,967,456,99.00%,50,12,67.9550245959241,TRUE
50013,1294,622,99.00%,50,13,67.5365344467641,TRUE
50014,1463,795,99.00%,50,14,64.79185119574845,TRUE
50015,1158,694,99.00%,50,15,62.52699784017278,TRUE
50016,1274,939,99.00%,50,16,57.56891098056936,TRUE
50017,1452,1082,99.00%,50,17,57.30071033938437,TRUE
50018,1108,905,99.00%,50,18,55.04222553402881,TRUE
50019,1321,1016,99.00%,50,19,56.52545999144202,TRUE
50020,1378,1037,99.00%,50,20,57.06004140786749,TRUE
50021,1334,870,99.00%,50,21,60.526315789473685,TRUE
50022,1568,732,99.00%,50,22,68.17391304347827,TRUE
50023,1544,639,99.00%,50,23,70.72835547411819,TRUE
50024,1069,471,99.00%,50,24,69.41558441558442,TRUE
50025,1138,576,99.00%,50,25,66.39439906651108,TRUE
50026,1759,864,99.00%,50,26,67.06061761341975,TRUE
50027,1332,562,99.00%,50,27,70.3273495248152,TRUE
50028,663,318,99.00%,50,28,67.58409785932722,TRUE
50029,1355,683,99.00%,50,29,66.48675171736997,TRUE
50030,1301,549,99.00%,50,30,70.32432432432432,TRUE
50031,1023,352,99.00%,50,31,74.4,TRUE
50032,764,464,99.00%,50,32,62.21498371335505,TRUE
50033,826,588,99.00%,50,33,58.415841584158414,TRUE
50034,894,567,99.00%,50,34,61.19096509240246,TRUE
50035,452,261,99.00%,50,35,63.394109396914445,TRUE
50036,278,110,99.00%,50,36,71.64948453608247,TRUE
50037,410,260,99.00%,50,37,61.19402985074627,TRUE
50038,465,237,99.00%,50,38,66.23931623931624,TRUE
50039,216,170,99.00%,50,39,55.95854922279793,TRUE
50040,418,263,99.00%,50,40,61.38032305433187,TRUE
50041,448,254,99.00%,50,41,63.817663817663814,TRUE
50042,262,292,99.00%,50,42,47.292418772563174,FALSE
50043,292,212,99.00%,50,43,57.936507936507944,TRUE
50044,465,442,99.00%,50,44,51.267916207276734,TRUE
50045,299,313,99.00%,50,45,48.8562091503268,FALSE
50046,364,351,99.00%,50,46,50.90909090909091,TRUE
50047,266,284,99.00%,50,47,48.36363636363637,FALSE
50048,281,258,99.00%,50,48,52.13358070500927,TRUE
50049,193,187,99.00%,50,49,50.78947368421053,TRUE
50050,994,375,99.00%,50,50,72.60774287801314,TRUE
50051,1025,507,99.00%,50,51,66.90600522193212,TRUE
50052,1329,664,99.00%,50,52,66.68339187155043,TRUE
50053,1449,538,99.00%,50,53,72.92400603925516,TRUE
50054,796,338,99.00%,50,54,70.19400352733686,TRUE
50055,452,166,99.00%,50,55,73.13915857605178,TRUE
50056,1723,859,99.00%,50,56,66.73121611154144,TRUE
50057,1843,998,99.00%,50,57,64.87152411122844,TRUE
50058,1569,846,99.00%,50,58,64.96894409937887,TRUE
50059,1613,914,99.00%,50,59,63.83062920459043,TRUE
50060,1291,788,99.00%,50,60,62.0971620971621,TRUE
50061,1712,842,99.00%,50,61,67.03210649960846,TRUE
50062,1268,730,99.00%,50,62,63.46346346346346,TRUE
50063,1225,700,99.00%,50,63,63.63636363636363,TRUE
50064,16,1,99.00%,50,64,94.11764705882352,TRUE
50065,767,344,99.00%,50,65,69.03690369036903,TRUE
50066,1268,561,99.00%,50,66,69.32750136686714,TRUE
50067,0,0,99.00%,50,67,NA,FALSE
50068,0,0,99.00%,50,68,NA,FALSE
51001,455,416,99.00%,51,1,52.23880597014925,TRUE
51002,474,349,99.00%,51,2,57.59416767922235,TRUE
51003,385,302,99.00%,51,3,56.04075691411936,TRUE
51004,328,371,99.00%,51,4,46.924177396280406,FALSE
51005,374,246,99.00%,51,5,60.322580645161295,TRUE
51006,645,365,99.00%,51,6,63.86138613861386,TRUE
51007,624,495,99.00%,51,7,55.76407506702413,TRUE
51008,649,474,99.00%,51,8,57.79162956366874,TRUE
51009,673,406,99.00%,51,9,62.3725671918443,TRUE
51010,375,309,99.00%,51,10,54.824561403508774,TRUE
51011,674,381,99.00%,51,11,63.88625592417062,TRUE
51012,421,286,99.00%,51,12,59.54738330975955,TRUE
51013,706,453,99.00%,51,13,60.91458153580673,TRUE
51014,698,391,99.00%,51,14,64.09550045913683,TRUE
51015,608,452,99.00%,51,15,57.35849056603774,TRUE
51016,673,534,99.00%,51,16,55.758077879038936,TRUE
51017,617,463,99.00%,51,17,57.12962962962963,TRUE
51018,1054,705,99.00%,51,18,59.92040932347925,TRUE
51019,835,533,99.00%,51,19,61.038011695906434,TRUE
51020,720,506,99.00%,51,20,58.727569331158236,TRUE
51021,1436,935,99.00%,51,21,60.56516237874314,TRUE
51022,1472,957,99.00%,51,22,60.601070399341296,TRUE
51023,939,594,99.00%,51,23,61.25244618395303,TRUE
51024,1358,837,99.00%,51,24,61.86788154897494,TRUE
51025,886,548,99.00%,51,25,61.785216178521615,TRUE
51026,1574,796,99.00%,51,26,66.41350210970464,TRUE
51027,403,235,99.00%,51,27,63.16614420062696,TRUE
51028,1949,1049,90.00%,51,28,65.01000667111407,TRUE
51029,1724,1265,99.00%,51,29,57.67815322850451,TRUE
51030,401,176,99.00%,51,30,69.49740034662045,TRUE
51031,186,163,99.00%,51,31,53.29512893982808,TRUE
51032,196,218,99.00%,51,32,47.34299516908212,FALSE
51033,968,716,99.00%,51,33,57.482185273159146,TRUE
51034,597,287,99.00%,51,34,67.53393665158372,TRUE
51035,495,234,99.00%,51,35,67.90123456790124,TRUE
51036,717,379,99.00%,51,36,65.41970802919708,TRUE
51037,376,147,99.00%,51,37,71.89292543021033,TRUE
51038,487,155,99.00%,51,38,75.85669781931465,TRUE
51039,159,100,99.00%,51,39,61.38996138996139,TRUE
51040,1213,744,99.00%,51,40,61.98262646908533,TRUE
51041,1100,624,99.00%,51,41,63.80510440835266,TRUE
51042,1563,842,99.00%,51,42,64.98960498960498,TRUE
51043,629,663,99.00%,51,43,48.68421052631579,FALSE
51044,1213,817,99.00%,51,44,59.75369458128079,TRUE
51045,821,577,99.00%,51,45,58.72675250357654,TRUE
51046,514,399,99.00%,51,46,56.29791894852135,TRUE
51047,690,424,99.00%,51,47,61.93895870736086,TRUE
51048,268,207,99.00%,51,48,56.42105263157895,TRUE
51049,355,161,99.00%,51,49,68.7984496124031,TRUE
51050,238,321,99.00%,51,50,42.57602862254025,FALSE
51051,262,376,99.00%,51,51,41.06583072100313,FALSE
51052,613,545,99.00%,51,52,52.936096718480144,TRUE
51053,414,584,99.00%,51,53,41.48296593186373,FALSE
51054,0,0,99.00%,51,54,NA,FALSE
52001,147,141,99.00%,52,1,51.041666666666664,TRUE
52002,1177,525,99.00%,52,2,69.1539365452409,TRUE
52003,245,123,99.00%,52,3,66.57608695652173,TRUE
52004,3,3,99.00%,52,4,50,FALSE
52005,1016,439,99.00%,52,5,69.82817869415807,TRUE
52006,1705,752,99.00%,52,6,69.3935693935694,TRUE
52007,1376,572,99.00%,52,7,70.63655030800821,TRUE
52008,1155,610,99.00%,52,8,65.43909348441926,TRUE
52009,1163,796,99.00%,52,9,59.36702399183257,TRUE
52010,1592,1002,99.00%,52,10,61.37239784117193,TRUE
52011,1596,701,99.00%,52,11,69.4819329560296,TRUE
52012,1375,700,99.00%,52,12,66.26506024096386,TRUE
52013,128,80,91.67%,52,13,61.53846153846154,TRUE
52014,1128,837,99.00%,52,14,57.404580152671755,TRUE
52015,1107,756,99.00%,52,15,59.42028985507246,TRUE
52016,1814,1050,99.00%,52,16,63.33798882681564,TRUE
52017,1610,866,99.00%,52,17,65.02423263327948,TRUE
52018,1455,925,99.00%,52,18,61.13445378151261,TRUE
52019,990,414,99.00%,52,19,70.51282051282051,TRUE
52020,1496,816,99.00%,52,20,64.70588235294117,TRUE
52021,1907,849,99.00%,52,21,69.1944847605225,TRUE
52022,1742,1013,99.00%,52,22,63.23049001814882,TRUE
52023,1492,698,99.00%,52,23,68.12785388127854,TRUE
52024,1600,869,99.00%,52,24,64.80356419603078,TRUE
52025,1758,919,99.00%,52,25,65.67052670900262,TRUE
52026,1437,598,99.00%,52,26,70.61425061425062,TRUE
52027,514,234,99.00%,52,27,68.71657754010695,TRUE
52028,1219,521,99.00%,52,28,70.05747126436782,TRUE
52029,1710,599,99.00%,52,29,74.05803378085751,TRUE
52030,1385,604,99.00%,52,30,69.63298139768727,TRUE
52031,960,724,99.00%,52,31,57.00712589073634,TRUE
52032,1285,711,99.00%,52,32,64.37875751503006,TRUE
52033,519,258,99.00%,52,33,66.79536679536679,TRUE
52034,1021,622,99.00%,52,34,62.14242239805235,TRUE
52035,911,591,99.00%,52,35,60.65246338215713,TRUE
52036,1608,723,99.00%,52,36,68.98326898326899,TRUE
52037,1206,586,99.00%,52,37,67.29910714285714,TRUE
52038,683,329,99.00%,52,38,67.4901185770751,TRUE
52039,1496,699,99.00%,52,39,68.15489749430525,TRUE
52040,1414,697,99.00%,52,40,66.9824727617243,TRUE
52041,1318,692,99.00%,52,41,65.57213930348259,TRUE
52042,1917,757,99.00%,52,42,71.69035153328348,TRUE
52043,1045,637,99.00%,52,43,62.12841854934602,TRUE
52044,1307,755,99.00%,52,44,63.38506304558681,TRUE
52045,1377,669,99.00%,52,45,67.30205278592375,TRUE
52046,1339,761,99.00%,52,46,63.761904761904766,TRUE
52047,1534,728,88.89%,52,47,67.81609195402298,TRUE
52048,1415,843,99.00%,52,48,62.66607617360496,TRUE
52049,1476,966,88.89%,52,49,60.44226044226044,TRUE
52050,1513,1103,88.89%,52,50,57.83639143730886,TRUE
52051,557,351,99.00%,52,51,61.34361233480177,TRUE
52052,1111,670,99.00%,52,52,62.38068500842223,TRUE
52053,928,427,99.00%,52,53,68.48708487084872,TRUE
52054,1319,741,99.00%,52,54,64.02912621359224,TRUE
52055,482,196,99.00%,52,55,71.09144542772862,TRUE
52056,372,171,99.00%,52,56,68.50828729281768,TRUE
52057,1142,538,99.00%,52,57,67.97619047619048,TRUE
52058,658,297,99.00%,52,58,68.90052356020942,TRUE
52059,932,379,99.00%,52,59,71.09077040427155,TRUE
52060,1420,585,99.00%,52,60,70.82294264339151,TRUE
52061,1598,872,88.89%,52,61,64.69635627530364,TRUE
52062,1510,716,90.00%,52,62,67.83468104222821,TRUE
